total_cost,name,longitude,latitude
462.91,GREENFORD ROAD MED.CTR.,-0.345702,51.537697
554.85,THE OAKLAND MEDICAL CENTRE,-0.45129300000000006,51.546055
197.48,QUEENS WALK MEDICAL CENTRE,-0.393155,51.562716
316.27,THE ABINGDON HEALTH CENTRE,-0.197138,51.496085
665.96,THE ARDLEIGH SURGERY,0.985096,51.927073
752.2999999999998,ADDISON HOUSE - HAQUE PRACTICE,0.088979,51.770891
365.87,ST PETER'S STREET MEDICAL PRACTICE,-0.100772,51.535597
201.83,ABERFELDY PRACTICE,-0.004927,51.514483
1367.25,STONE CROSS SURGERY,0.289944,50.816757
330.57,ELTHAM PALACE PMS,0.053714,51.449946
546.8800000000001,BROCKBANK (PARK ROAD),-0.334596,51.423912
973.59,CHAWTON PARK SURGERY,-0.989411,51.139814
553.8699999999999,STOKENCHURCH MEDICAL CTRE,-0.904033,51.660479
385.84,MARSHALLS ROAD SURGERY,-0.539225,52.344743
326.87000000000006,HOLLINSWOOD SURGERY,-2.437453,52.673936
361.98,ABBOTS BROMLEY SURGERY,-1.880966,52.819974
2139.07,DARWIN MEDICAL CENTRE,-1.831505,52.694061
1057.02,THE OAKS MEDICAL CENTRE,-1.895827,52.552454
557.75,VICTORIA ROAD MEDICAL CTR,-1.887197,52.501868
927.87,ST JOHN'S MEDICAL CENTRE,-1.932532,52.626307
383.24,NEWBRIDGE SURGERY,-2.155299,52.5936
1160.0799999999995,THE CORNERSTONE PRACTICE,-2.4524,53.739201
336.0100000000001,TOWNSIDE SURGERY,-2.29898,53.59031
244.1,GOODMAYES MEDICAL CENTRE,0.10990599999999999,51.567626
109.05,PARK GRANGE MEDICAL CENTRE,-1.775929,53.789415
332.07,ST.GEORGES MEDICAL CENTRE,-0.24612,51.558731
1621.0800000000004,HETHERINGTON AT THE PAVILION,-0.116397,51.461633
441.66,OAKWOOD MEDICAL CENTRE,-0.134269,51.646534
585.0000000000001,SOUTH HERMITAGE SURGERY,-2.752497,52.699728
7.289999999999998,SMGPF,-2.237795,53.434307
6.82,DCHS DERBY CITY,-1.441882,53.221288
295.85,REDBURN PARK MEDICAL CENTRE,-1.474775,55.00092
217.95,CASTLETOWN MEDICAL CENTRE,-1.450848,54.913341
262.73,ALDBROUGH ST JOHN SURGERY,-1.684645,54.496518
124.15,EAST PARADE MEDICAL PRACTICE,-1.061835,53.965993
114.88,BARKEREND HC - EL ELIWI,-1.7218490000000002,53.797834
1577.67,SHAFTESBURY MEDICAL CTR.,-1.497858,53.800234
536.71,GROBY ROAD MEDICAL CENTRE (ID PATCHETT),-1.150468,52.644337
416.51,ROSEMEAD DRIVE SURGERY,-1.083088,52.5934
48.46,AR-RAZI MEDICAL CENTRE,-1.101204,52.623926
540.68,BRANSTON & HEIGHINGTON FAMILY PRACTICE,-0.467988,53.195831
1175.7,FOUNTAIN MEDICAL CENTRE,-0.8043829999999998,53.07286
480.34,OAKENHALL MEDICAL PRACT,-1.199437,53.03661700000001
457.97,SCAWSBY HEALTH CENTRE PRACTICE,-1.167843,53.53678299999999
1056.29,ST. GEORGE'S MEDICAL CENTRE,0.298817,52.458085
