total_cost,name,longitude,latitude
81.58,GREEN PRACTICE,-0.371755,51.468263
13.87,BLACKFRIARS MEDICAL PRACTICE,-0.105775,51.505364
47.19,CRONDALL NEW SURGERY,-0.858386,51.237211
24.02,CHADDESLEY SURGERY,-2.158038,52.361961
178.76000000000005,DR JUDE'S PRACTICE - RIVERSIDE,-2.943016,53.398876
13.24,THE MANOR PARK PRACTICE,0.057339,51.55393
51.29,TRENTHAM MEWS MEDICAL CENTRE,-2.189898,52.970452
23.76,DR THORNILEY-WALKER & PARTNERS,-1.460703,54.949762
26.53,DR U AKBAR,-1.777945,53.803569
45.17,AIREBOROUGH FAMILY PRACTICE,-1.684881,53.866663
226.15,THE BURBAGE SURGERY,-1.361645,52.53009599999999
95.06,SCHOOL HILL MEDICAL PRACTICE,0.012064,50.873469
510.09,GRAYSHOTT SURGERY,-0.745626,51.110093
82.25,OLD SCHOOL HOUSE SURGERY,-1.604408,51.376032
81.44,THE ARDLEIGH SURGERY,0.985096,51.927073
479.07,STONE CROSS SURGERY,0.289944,50.816757
121.31,MARSHALLS ROAD SURGERY,-0.539225,52.344743
413.8,DARWIN MEDICAL CENTRE,-1.831505,52.694061
260.86,SOUTH HERMITAGE SURGERY,-2.752497,52.699728
13.1,AR-RAZI MEDICAL CENTRE,-1.101204,52.623926
273.28,OAKENHALL MEDICAL PRACT,-1.199437,53.03661700000001
266.27,LAWNS PRACTICE,1.109092,52.378889
101.94,CHURCH END MEDICAL CENTRE,-0.253241,51.54757
89.53999999999998,THE DEVONSHIRE LODGE PRACTICE,-0.397406,51.579266
133.44,STANWELL ROAD SURGERY,-0.470567,51.438013
10.16,WIDCOMBE SURGERY,-2.354321,51.376371
142.88,HILLVIEW MEDICAL CENTRE,-1.951153,52.305568
111.93,LONGTON MEDICAL CENTRE,-2.770123,53.417492
108.74,DR AHMAD & PTNRS,-2.595925,53.522279
82.79999999999998,JS MEDICAL PRACTICE,-0.078706,51.589103
28.8,THE WILLASTON SURGERY,-3.011643,53.292908
188.29,TOWNHEAD SURGERY,-2.276903,54.070534
46.51000000000001,HORNE STREET SURGERY,-1.871717,53.725678
180.97000000000003,THE GARDEN CITY PRACTICE,-0.209287,51.797151
69.74000000000001,RIVERMEAD GATE MED.CTR.,0.472887,51.740849
72.87,ROMAN WAY MEDICAL CENTRE,-0.10550599999999999,51.544561
232.47,CARNON DOWNS SURGERY,-5.091905,50.22345
288.22,DR KS UPTON'S PRACTICE,-1.986582,52.988358
136.81,KINGSWAY MEDICAL CENTRE,-1.289009,54.606459
5.64,PRUDHOE MEDICAL GROUP,-1.853822,54.96186
110.06,ARTHUR MEDICAL CENTRE,-1.422636,53.001503
161.51,PORTLAND MEDICAL PRACTICE,-0.539074,53.22371999999999
96.09,THE WALL HOUSE SURGERY,-0.208192,51.241304
134.61,THE HALING PARK PARTNERSHIP,-0.098109,51.357113
18.48,THE PRINCE OF WALES SURGERY,-2.457579,50.713502
29.07,THE GROVE SURGERY,-0.735114,52.023651
360.83,PROBUS SURGERY,-4.948542,50.290121
18.34,DR PAL,-2.595495,53.47988
57.16,CHAPEL ROW SURGERY,-1.17086,51.425877
115.27,GRANGE STREET SURGERY,-0.335878,51.757298
24.52,ST PETER'S SURGERY,1.41893,51.362936
38.37,SIBFORD SURGERY,-1.479244,52.037614
345.9,AXMINSTER MEDICAL PRACTICE,-2.999226,50.780899
173.31,PRICES MILL SURGERY,-2.224938,51.693801
68.80000000000001,MARSH MEDICAL PRACTICE,0.143689,53.445069
140.87,KNEBWORTH & MARYMEAD MEDICAL PRACTICE,-0.184972,51.866323
26.56,THE HODFORD ROAD PRACTICE,-0.199318,51.569038
151.54,ABBEY ROAD MEDICAL PRACTICE,0.005881,51.534784
438.12,BETHESDA MEDICAL CENTRE,1.414787,51.390277
129.66,WOODLANDS SURGERY,0.088913,51.439755
56.08,ALVELEY MEDICAL PRACTICE,-2.353309,52.454738
31.82,KNOWSLEY MEDICAL CENTRE,-2.300551,53.588497
79.01999999999998,CHURCHSIDE MEDICAL PRACTICE,-1.203539,53.146592
59.12,SOUTHEND MEDICAL CENTRE,0.708516,51.540069
45.57,THE MITCHISON ROAD SURGERY,-0.087357,51.544992
78.61,FRAMLINGHAM SURGERY,1.334192,52.227216
38.27,CHOWDHURY,0.233898,51.592339
114.34,JENNER HOUSE SURGERY,-0.7745189999999998,51.294302
247.92,NORFOLK STREET SURGERY,-2.182794,53.01602
