total_cost,name,longitude,latitude
542.54,GREEN PRACTICE,-0.371755,51.468263
565.16,THE ABBOTSBURY PRACTICE,-0.397406,51.579266
1448.9799999999998,NUFFIELD HOUSE HEALTH CENTRE,0.112828,51.774439
1223.4999999999998,MARTINS OAK SURGERY,0.483675,50.91716
430.4600000000001,THE GLEBE FAMILY PRACTICE,0.544473,51.383164
811.23,MALLING HEALTH BLUE SUITE,0.609995,51.363412
1165.6099999999994,KNOLL MEDICAL PRACTICE,0.101068,51.375411
671.16,CLIFTON RISE FAMILY PRACTICE,-0.03143300000000001,51.476334
316.86,BLACKFRIARS MEDICAL PRACTICE,-0.105775,51.505364
2154.13,HASLEMERE HEALTH CENTRE,-0.707586,51.092107
1211.4799999999998,FARNHAM DENE MEDICAL PRACTICE,-0.777405,51.200549
965.5100000000001,THE DORCHESTER RD SURGERY,-2.457512,50.625193
494.44999999999993,CRONDALL NEW SURGERY,-0.858386,51.237211
855.5799999999998,ST.JAMES SURGERY,-1.989956,51.352926
322.05,CORDWALLIS ROAD SURGERY,-0.7240259999999998,51.528097
1996.1900000000005,BOTLEY MEDICAL CENTRE,-1.299442,51.753753
608.22,ST. MARY'S SURGERY,-2.479869,51.326082
1194.8000000000004,QUEEN'S MEDICAL CENTRE,-4.057196,51.080161
2235.22,BRUNEL MEDICAL PRACTICE,-3.516948,50.479349
608.88,EXMOOR MEDICAL CENTRE,-3.544825,51.038507
346.67,CHADDESLEY SURGERY,-2.158038,52.361961
1341.16,THE MANOR PRACTICE,-1.8236169999999998,52.55816
408.93,CHARLES ROAD SURGERY,-1.850621,52.4722
982.22,DUNCAN STREET PRIMARY CARE PARTNERSHIP,-2.126602,52.57346999999999
684.1000000000001,DR JUDE'S PRACTICE - RIVERSIDE,-2.943016,53.398876
771.3199999999998,WESTOVER SURGERY,-5.07501,50.148927
186.2,LANGTHORNE SHARMA FAMILY PRACTICE,0.0021,51.555415
356.0400000000001,THE MANOR PARK PRACTICE,0.057339,51.55393
1079.36,WEST MEADS SURGERY,-0.701481,50.788299
526.53,TRENTHAM MEWS MEDICAL CENTRE,-2.189898,52.970452
462.3,WILLESDEN GREEN SURGERY,-0.216091,51.553773
276.83,THE SUMMITT PRACTICE,0.04536,51.539588
6.640000000000001,SELDOC HEALTHCARE,-0.283378,51.412517
2.89,PRUH URGENT CARE CENTRE,0.059146,51.366243
1.32,PBORO WEEKEND HOURS GP PILOT,-0.279386,52.583921
6.17,WIDNES GP EXTRA SERVICE,-2.735705,53.362158
596.64,DR THORNILEY-WALKER & PARTNERS,-1.460703,54.949762
428.42999999999995,DR U AKBAR,-1.777945,53.803569
