total_cost,name,longitude,latitude
1091.9499999999996,COLVILLE HEALTH CENTRE,-0.206231,51.515837
448.23,BRICKFIELDS SURGERY,0.605168,51.653143
386.2299999999999,TYNEMOUTH MEDICAL PRACTICE,-0.068331,51.586253
1752.3100000000006,TRINITY MEDICAL CENTRE,-0.172008,50.831228
3084.5200000000004,THE CEDARS SURGERY,1.403174,51.217619
1195.5600000000004,THE KINGS FAMILY PRACTICE,0.534548,51.377821
1107.94,FOUNTAIN PRACTICE,-0.252307,51.350378
1506.12,ST ALBANS MEDICAL CENTRE,-0.302479,51.42195
845.1100000000001,ORCHID HOUSE SURGERY,-1.894499,50.801788
1379.51,THE HADLEIGH PRACTICE,-1.993525,50.761018
2936.550000000001,THREE CHEQUERS MEDICAL PRACTICE,-1.794625,51.071924
2343.66,WEAVERS MEDICAL,-0.733538,52.401531
1071.5,NUFFIELD HEALTH CENTRE,-1.486793,51.786441
3260.4599999999987,BARTON SURGERY,-3.473818,50.579848
1373.0700000000004,BIDEFORD MEDICAL CENTRE,-4.211785,51.017201
1848.92,CORBETT MEDICAL PRACTICE,-2.148792,52.263269
6192.120000000003,THE WESTGATE PRACTICE,-1.821176,52.683537
1489.16,COBRIDGE SURGERY,-2.187008,53.035377
236.9699999999999,BURBURY MEDICAL CENTRE,-1.9103740000000002,52.502215
1546.58,PLECK HEALTH CENTRE,-1.9980380000000002,52.574248
234.28,CORNERSTONE SURGERY,-2.724149,53.454211
670.8699999999999,HIGHER HEYS SURGERY,-2.394094,53.740865
4234.57,ALBION MEDICAL PRACTICE,-2.088476,53.48960400000001
1942.0200000000007,DELAMERE MEDICAL PRACTICE,-2.307365,53.450887
556.7599999999999,240 WEXHAM ROAD,-0.57838,51.516902
459.16,LONGFIELD MEDICAL PRACTICE,-2.28357,53.533828
1533.41,THISTLEMOOR MEDICAL CENTRE,-0.254566,52.595274
81.31999999999998,PALACCI (CASTELNAU),-0.238274,51.476873
793.8399999999997,CANTERBURY HEALTH CENTRE,1.082981,51.274249
0.95,GP EXTENDED HOURS,-2.597522,53.389256
294.09,BANBURY HEALTH CENTRE,-1.334014,52.062032
825.1300000000001,BRERETON SURGERY,-1.924317,52.747482
238.78,THE LAWNS SURGERY,-0.502907,50.807746
322.83,OAK TREE HEALTH CENTRE,-1.2409629999999998,51.614986
1054.7999999999997,THE TRINITY MEDICAL PRACTICE,0.760305,51.684982
