total_cost,name,longitude,latitude
11780.379999999988,THE WILLESDEN MEDICAL CENTRE,-0.233873,51.547532
6063.170000000003,EASTMEAD AVENUE SURGERY,-0.36274,51.531443
2129.2499999999995,KINCORA DOCTORS SURGERY,-0.412216,51.511666
3983.74,DR M GOYAL'S PRACTICE,0.156711,51.540066
11332.719999999998,TOLLGATE MEDICAL CENTRE,0.056362,51.515573
8336.53,HETHERINGTON GROUP PRACTICE,-0.12823,51.460932
2736.2200000000016,SELHURST MEDICAL PRACTICE,-0.088969,51.390012
10647.460000000003,THE WATERFIELD PRACTICE,-0.733923,51.409204
4180.529999999999,JERICHO HEALTH CENTRE,-1.265958,51.760293
9468.850000000004,PONTESBURY MEDICAL PRAC,-2.887922,52.650521
10099.470000000003,TUTBURY HEALTH CENTRE,-1.686361,52.858454
8371.719999999998,TEAN SURGERY,-1.988036,52.954415
6617.910000000005,WAKE GREEN SURGERY,-1.883357,52.446103
7463.9699999999975,THORNLEY STREET MEDICAL CENTRE,-2.125789,52.58843
8140.960000000003,MEREPARK MEDICAL CENTRE,-2.300747,53.093285
9851.779999999997,RAINHILL VILLAGE SURGERY,-2.763813,53.41631
4337.010000000002,MILE LANE HEALTH CENTRE,-2.335248,53.587814
3984.989999999999,NEW ISLINGTON MEDICAL CENTRE,-2.219472,53.4829
12137.03,CLARENDON MEDICAL CENTRE,-2.079951,53.45264
5719.890000000001,BRAITHWAITE RD SURGERY,-2.574985,53.477412
6280.449999999998,WOODGRANGE MEDICAL PRACTICE,0.025253,51.548596
4430.12,JARVIS MEDICAL PRACTICE,-2.095095,53.537786
2149.11,DR SP TALPAHEWA,-0.260303,51.616115
0.79,WIRRAL WIC (APH)_WIC APH,-3.096815,53.36964
116.91000000000004,IC24 LTD (NORFOLK & WISBECH OOH),0.891514,51.129106
4675.240000000004,BRANDON MEDICAL PRACTICE,0.6233,52.448489
3459.9299999999994,BOLTON MEDICAL CENTRE,-2.431399,53.56543
3855.4599999999987,THE MANSELL ROAD PRACTICE,-0.358969,51.525654
7051.229999999998,WESTCROFT HEALTH CENTRE,-0.795699,52.006367
965.06,FOUNDATIONS,-1.257899,54.563441
56.16,(FRACTURE CLINIC) NORTH OOH,-0.883829,52.236068
2438.7700000000004,READING WALK-IN HEALTH CENTRE,-0.9758960000000002,51.454809
427.28,MERSEYCARE NHS TRUST - NMP,-2.933499,53.407265
172.97,BRADFORD DISTRICT CARE TRUST,-1.788605,53.839675
13.010000000000002,PUBLIC HEALTH SERVICES,0.020377,51.403879
8.74,CORRINGHAM HUB,0.42690200000000006,51.513843
14.89,NORTH TYNESIDE CARE PLUS,-1.456596,55.011193
1.64,KINGSTON CCG SLDUC OOH,-0.283378,51.412517
17.78,8 TO 8 TOP-UP HUB QMH,0.101687,51.419041
3.58,OPTIMUSEXTENDEDACCESS,-0.596637,53.18754
35.3,SUFFOLK GP FEDERATION OOH,1.164244,52.044508
14252.090000000006,LOWTHER MEDICAL CENTRE,-3.586392,54.545056
10349.160000000002,COLLEGE LANE SURGERY,-1.336292,53.644573
10418.120000000014,THE SURGERY CLIFTON ROAD,-1.737497,53.013356
8305.070000000003,THE ORCHARD MED PRACTICE,-1.231693,52.533972
35455.67000000002,MUNRO MEDICAL CENTRE,-0.147427,52.794037
11065.080000000007,MOSBOROUGH HEALTH CENTRE,-1.364873,53.325238
9356.070000000009,ORCHARD SURGERY MELBOURN,0.020092,52.080651
17712.690000000006,HIGH STREET SURGERY,1.756043,52.482123
9146.01,ANDAMAN SURGERY,1.715485,52.45691600000001
31344.67999999999,STANMORE MEDICAL GROUP,-0.204612,51.913274
14557.989999999994,PUCKERIDGE & STANDON SURGERY,0.019374,51.888296
14178.340000000006,KING GEORGE SURGERY,-0.206096,51.907416
8776.359999999997,COMMONWEALTH HEALTH CENTRE,0.36308,51.463166
6263.479999999999,KEATS GROUP PRACTICE,-0.17103,51.555534
6420.080000000003,BURNT ASH SURGERY,0.009913000000000002,51.452782
9871.35,HILLVIEW MEDICAL CENTRE,-0.557727,51.315501
12472.350000000002,DOWNING STREET GROUP PRACTICE,-0.7989009999999998,51.212905
3136.740000000001,ASHBURTON PARK MEDICAL CENTRE,-0.064221,51.384147
12169.960000000005,TAMWORTH HOUSE MEDICAL CENTRE.,-0.146254,51.40122
12179.070000000003,PARKSIDE PRACTICE,-1.353169,50.970948
6056.180000000002,ST.PETERS SURGERY,-1.372792,50.897829
2270.9100000000008,NEATH HILL HEALTH CENTRE,-0.747321,52.060411
6197.209999999997,BATHEASTON MEDICAL CENTRE,-2.317387,51.406032
10541.940000000002,DARTMOUTH MEDICAL PRACTICE,-3.580811,50.351157
12485.129999999996,DARTFORD EAST HEALTH CENTRE,0.236914,51.440747
10470.78,CHURCH STREET PRACTICE,-0.459783,51.37345
12182.34,THE GREYSWOOD PRACTICE,-0.144853,51.419489
7555.370000000003,BOLINGBROKE MEDICAL CENTRE (THMP),-0.168282,51.45617
5400.739999999998,LEYBOURNE SURGERY,-1.88721,50.758437
11217.54,THE BORDER PRACTICE,-0.740565,51.240995
12319.77,PATFORD HOUSE PARTNERSHIP,-2.005519,51.437601
7722.55,CHATHAM STREET SURGERY,-0.981895,51.455924
16029.810000000005,THE CROSS KEYS PRACTICE,-0.830848,51.723655
10807.44,WHITELADIES MEDICAL GROUP,-2.612382,51.465097
7152.070000000002,HILLCREST SURGERY,-2.431687,51.311982
9932.9,DEVON SQUARE SURGERY,-3.60508,50.529985
5959.9299999999985,ESTOVER SURGERY,-4.0952,50.411271
8923.92,THE ROYAL WELL SURGERY,-2.0815,51.906706
6454.420000000003,APSLEY SURGERY,-2.187008,53.035377
9097.91,THE LIMES SURGERY MEDICAL CENTRE,-2.114052,52.456884
6032.180000000002,ASHFIELD ROAD SURGERY,-2.132841,52.62604399999999
8676.299999999997,NORTHGATE MEDICAL CENTRE,-2.892972,53.19509300000001
12434.649999999998,RIVERSIDE SURGERY,-3.006197,53.372004
8140.869999999997,LAYTON MEDICAL CENTRE,-3.027291,53.827425
9789.540000000003,HT PRACTICE,-2.110496,53.478305
4904.440000000001,WESTLEIGH MEDICAL PRACTICE,-2.526024,53.510851
360.7000000000001,MEDICUS HEALTH PARTNERS-CURZON AVENUE,-0.036518,51.645435
4408.779999999998,WINDMILL SURGERY,-1.48555,52.449933
5021.700000000002,ARNOS GROVE MEDICAL CENTR,-0.129838,51.615476
1145.6899999999996,ST.QUINTIN HEALTH CENTRE,-0.220325,51.519199
51.12000000000001,GPSI DERMATOLOGY SERVICE BUCKDEN HUNTS,-0.254174,52.291764
5022.000000000001,PARK COMMUNITY PRACTICE,-1.871717,53.725678
1476.94,NT&H COMM CARDIAC N,-1.227837,54.702398
4.05,WALTHAM FOREST CCG(NMP-COMMUNITY HEALTH),-0.022546,51.616083
226.07,CAMDEN COMMUNITY NURSING,-0.131658,51.53665
211.13,CHELTENHAM LOCALITY NURSE PRESCRIBER,-2.176389,51.847073
1387.51,CARDIAC SERVICE STOKE AND NORTH,-2.109085,52.810605
1.75,N&S COMMUNITY DERMATOLOGY CLINIC,-1.032629,53.141866
41.03,COMMUNITY DERMATOLOGY SOUTHWARK GSTT,-0.08679399999999998,51.503466
12.93,CHESTERFIELD HEALTH PROVIDER LTD,-1.43962,53.233943
2563.2699999999995,MELROSE SURGERY,-1.287301,54.609397
9402.160000000002,BLACKETTS MEDICAL PRACTICE,-1.559007,54.527221
4284.680000000001,DR A SINHA,-0.108523,53.567689
8477.500000000002,WILLINGTON SURGERY,-1.566835,52.850285
7242.4900000000025,UPWELL STREET SURGERY,-1.434724,53.406424
9579.61000000001,LAKENHAM SURGERY,1.296577,52.6183
11006.019999999995,MANOR FARM MEDICAL CENTRE,0.690513,52.648544
9382.620000000008,PLOWRIGHT MEDICAL CENTRE,0.686691,52.655577
11368.930000000006,REGAL CHAMBERS SURGERY,-0.275959,51.952843
6449.400000000002,STANHOPE SURGERY,-0.032073,51.688002
3546.42,THE GARWAY MEDICAL PRACTICE,-0.185494,51.515392
11742.799999999996,BEECHWOOD SURGERY,0.292731,51.608567
10136.68,THE NIGHTINGALE PRACTICE,-0.062434,51.558261
6578.020000000002,THE GRAHAM PRACTICE,0.048721,51.541534
6362.260000000005,ISLAND HEALTH,-0.013513,51.495357
10605.55,STANFORD MEDICAL CENTRE,-0.148293,50.838378
15240.860000000004,NEWINGTON ROAD SURGERY,1.399222,51.343459
15510.380000000005,BELVEDERE MEDICAL CENTRE,0.144376,51.482567
21324.040000000008,ST.LAWRENCE SURGERY,-0.390026,50.823979
20937.03000000001,MID SUSSEX HEALTH CARE,-0.175279,50.933719
9137.07,THE WHITELEY SURGERY,-1.266072,50.88262
45754.559999999954,ACORN HEALTH PARTNERSHIP,-1.114058,51.245047
54095.94000000002,PORTSDOWN GROUP PRACTICE,-1.080952,50.812876
20890.990000000005,THE ELMS PRACTICE,-0.976476,50.789794
10433.559999999992,ESPLANADE SURGERY,-1.158697,50.731943
