total_cost,name,longitude,latitude
876.1799999999998,GREENFORD ROAD MED.CTR.,-0.345702,51.537697
1992.1199999999994,THE OAKLAND MEDICAL CENTRE,-0.45129300000000006,51.546055
955.0499999999997,QUEENS WALK MEDICAL CENTRE,-0.393155,51.562716
780.2900000000003,THE ABINGDON HEALTH CENTRE,-0.197138,51.496085
1954.15,THE ARDLEIGH SURGERY,0.985096,51.927073
3685.240000000001,ADDISON HOUSE - HAQUE PRACTICE,0.088979,51.770891
1115.4600000000003,ST PETER'S STREET MEDICAL PRACTICE,-0.100772,51.535597
1985.6900000000005,ABERFELDY PRACTICE,-0.004927,51.514483
2497.69,STONE CROSS SURGERY,0.289944,50.816757
624.4299999999998,ELTHAM PALACE PMS,0.053714,51.449946
1409.14,BROCKBANK (PARK ROAD),-0.334596,51.423912
3028.18,CHAWTON PARK SURGERY,-0.989411,51.139814
2166.51,STOKENCHURCH MEDICAL CTRE,-0.904033,51.660479
681.61,MARSHALLS ROAD SURGERY,-0.539225,52.344743
706.85,HOLLINSWOOD SURGERY,-2.437453,52.673936
577.1999999999998,ABBOTS BROMLEY SURGERY,-1.880966,52.819974
4042.860000000001,DARWIN MEDICAL CENTRE,-1.831505,52.694061
1991.5600000000006,THE OAKS MEDICAL CENTRE,-1.895827,52.552454
473.92,VICTORIA ROAD MEDICAL CTR,-1.887197,52.501868
2444.0600000000004,ST JOHN'S MEDICAL CENTRE,-1.932532,52.626307
1517.89,NEWBRIDGE SURGERY,-2.155299,52.5936
4094.030000000001,THE CORNERSTONE PRACTICE,-2.4524,53.739201
1221.9999999999998,TOWNSIDE SURGERY,-2.29898,53.59031
1261.29,GOODMAYES MEDICAL CENTRE,0.10990599999999999,51.567626
169.92000000000004,PARK GRANGE MEDICAL CENTRE,-1.775929,53.789415
144.37,ST.GEORGES MEDICAL CENTRE,-0.24612,51.558731
787.6499999999999,HETHERINGTON AT THE PAVILION,-0.116397,51.461633
1002.23,OAKWOOD MEDICAL CENTRE,-0.134269,51.646534
1795.1799999999996,SOUTH HERMITAGE SURGERY,-2.752497,52.699728
1827.26,PCEC,-2.227711,53.462436
319.81000000000006,SMGPF,-2.237795,53.434307
215.45,DCHS DERBY CITY,-1.441882,53.221288
1444.44,REDBURN PARK MEDICAL CENTRE,-1.474775,55.00092
621.36,CASTLETOWN MEDICAL CENTRE,-1.450848,54.913341
604.25,ALDBROUGH ST JOHN SURGERY,-1.684645,54.496518
165.54999999999995,EAST PARADE MEDICAL PRACTICE,-1.061835,53.965993
734.8000000000003,BARKEREND HC - EL ELIWI,-1.7218490000000002,53.797834
3313.4899999999993,SHAFTESBURY MEDICAL CTR.,-1.497858,53.800234
2085.3800000000006,GROBY ROAD MEDICAL CENTRE (ID PATCHETT),-1.150468,52.644337
681.0899999999998,ROSEMEAD DRIVE SURGERY,-1.083088,52.5934
176.98999999999995,AR-RAZI MEDICAL CENTRE,-1.101204,52.623926
952.8,BRANSTON & HEIGHINGTON FAMILY PRACTICE,-0.467988,53.195831
2309.4600000000005,FOUNTAIN MEDICAL CENTRE,-0.8043829999999998,53.07286
1845.63,OAKENHALL MEDICAL PRACT,-1.199437,53.03661700000001
2083.53,SCAWSBY HEALTH CENTRE PRACTICE,-1.167843,53.53678299999999
2153.89,ST. GEORGE'S MEDICAL CENTRE,0.298817,52.458085
1606.09,LAWNS PRACTICE,1.109092,52.378889
2384.520000000001,CENTRAL SURGERY,0.147747,51.812546
