total_cost,name,longitude,latitude
140022.48999999999,KENMORE MEDICAL CENTRE,-2.235223,53.323079
98947.179999999993,HIGH STREET SURGERY,-2.12262,53.257964000000001
108576.89000000001,TOFT ROAD SURGERY,-2.3730720000000001,53.300724000000002
173856.67999999993,SOUTH PARK SURGERY,-2.12262,53.257964000000001
215172.86999999994,CUMBERLAND HOUSE SURGERY,-2.12262,53.257964000000001
142590.82000000001,HANDFORTH HEALTH CENTRE,-2.2146469999999998,53.347873999999997
123495.13999999996,PARK LANE SURGERY,-2.12262,53.257964000000001
66981.110000000015,BROKEN CROSS SURGERY,-2.12262,53.257964000000001
74375.610000000015,HASLINGTON SURGERY,-2.3949379999999998,53.097684000000001
133846.62,HUNGERFORD MEDICAL CENTRE,-2.427003,53.09787
92218.119999999995,THE WEAVERHAM SURGERY,-2.5775049999999999,53.262306000000002
89850.209999999992,WATLING STREET SURGERY,-2.514081,53.260250999999997
95467.619999999995,OAKWOOD MEDICAL CENTRE,-2.5441790000000002,53.27167
152865.77999999997,THE WEAVER VALE SURGERY,-2.531272,53.190899999999999
105940.65999999999,CAUSEWAY MEDICAL CENTRE,-2.5895380000000001,53.380541000000001
173951.81000000008,CULCHETH MEDICAL CENTRE,-2.525547,53.451644999999999
90462.939999999973,LATCHFORD MEDICAL CENTRE,-2.561658,53.381000999999998
63878.929999999978,PARKVIEW MEDICAL CENTRE,-2.5883069999999999,53.404594000000003
49251.839999999982,MANCHESTER ROAD SURGERY,-2.5712480000000002,53.396596000000002
121106.61999999997,THE LAKESIDE SURGERY,-2.4841150000000001,53.376873000000003
16.710000000000001,MSS RHEUMATOLOGY,-2.3706809999999998,53.454059999999998
161808.01000000007,BIRCHWOOD MEDICAL CENTRE,-2.5265,53.415480000000002
147651.81999999995,WESTBROOK MEDICAL CENTRE,-2.6322109999999999,53.408504000000001
116433.49000000001,THE ERIC MOORE PARTNERSHIP,-2.5971600000000001,53.393403999999997
29139.099999999999,COCKHEDGE MEDICAL CENTRE,-2.5898330000000001,53.390931999999999
34475.18,B'WATER CH CN WARRINGTON,-2.6283430000000001,53.415481999999997
130488.93999999993,HELSBY HEALTH CENTRE,-2.7705220000000002,53.270466999999996
87256.029999999955,WHITBY GROUP PRACTICE SURGERY   (GREEN),-2.9106290000000001,53.267510000000001
270016.98999999999,PRINCEWAY SURGERIES,-2.7268210000000002,53.293052000000003
308226.42999999988,GREAT SUTTON MEDICAL CENTRE,-2.937481,53.276992
137176,THE ELMS MEDICAL CENTRE,-2.8929719999999999,53.195093
70909.839999999997,THE HANDBRIDGE MED.CTR.,-2.8894280000000001,53.183658000000001
35834.449999999997,FOUNTAINS MEDICAL PRACTICE,-2.8929719999999999,53.195093
106326.66999999998,NORTHGATE VILLAGE SURGERY,-2.8929719999999999,53.195093
