total_cost,name,longitude,latitude
1522.8799999999994,COLVILLE HEALTH CENTRE,-0.206231,51.515837
1199.7699999999998,BRICKFIELDS SURGERY,0.605168,51.653143
1166.8200000000004,TYNEMOUTH MEDICAL PRACTICE,-0.068331,51.586253
3724.3099999999986,TRINITY MEDICAL CENTRE,-0.172008,50.831228
3130.33,THE CEDARS SURGERY,1.403174,51.217619
879.51,THE KINGS FAMILY PRACTICE,0.534548,51.377821
2478.3399999999992,FOUNTAIN PRACTICE,-0.252307,51.350378
2608.5299999999993,ST ALBANS MEDICAL CENTRE,-0.302479,51.42195
2648.919999999999,ORCHID HOUSE SURGERY,-1.894499,50.801788
4721.840000000001,THE HADLEIGH PRACTICE,-1.993525,50.761018
5201.839999999998,THREE CHEQUERS MEDICAL PRACTICE,-1.794625,51.071924
4041.779999999999,WEAVERS MEDICAL,-0.733538,52.401531
3298.5600000000004,NUFFIELD HEALTH CENTRE,-1.486793,51.786441
4354.14,BARTON SURGERY,-3.473818,50.579848
2962.6499999999987,BIDEFORD MEDICAL CENTRE,-4.211785,51.017201
3777.740000000001,CORBETT MEDICAL PRACTICE,-2.148792,52.263269
5511.559999999999,THE WESTGATE PRACTICE,-1.821176,52.683537
1136.66,COBRIDGE SURGERY,-2.187008,53.035377
644.62,BURBURY MEDICAL CENTRE,-1.9103740000000002,52.502215
2643.5899999999992,PLECK HEALTH CENTRE,-1.9980380000000002,52.574248
1112.2800000000002,CORNERSTONE SURGERY,-2.724149,53.454211
449.33,HIGHER HEYS SURGERY,-2.394094,53.740865
2563.74,ALBION MEDICAL PRACTICE,-2.088476,53.48960400000001
2335.570000000001,DELAMERE MEDICAL PRACTICE,-2.307365,53.450887
980.9100000000003,240 WEXHAM ROAD,-0.57838,51.516902
1066.7299999999998,LONGFIELD MEDICAL PRACTICE,-2.28357,53.533828
4324.230000000001,THISTLEMOOR MEDICAL CENTRE,-0.254566,52.595274
6.699999999999999,PALACCI (CASTELNAU),-0.238274,51.476873
1364.0000000000002,CANTERBURY HEALTH CENTRE,1.082981,51.274249
47.66,GP EXTENDED HOURS,-2.597522,53.389256
765.8899999999999,BRERETON SURGERY,-1.924317,52.747482
47.540000000000006,THE LAWNS SURGERY,-0.502907,50.807746
1554.4900000000002,OAK TREE HEALTH CENTRE,-1.2409629999999998,51.614986
