total_cost,name,longitude,latitude
827.05,COLVILLE HEALTH CENTRE,-0.206231,51.515837
555.23,BRICKFIELDS SURGERY,0.605168,51.653143
550.4300000000001,TYNEMOUTH MEDICAL PRACTICE,-0.068331,51.586253
1455.5199999999998,TRINITY MEDICAL CENTRE,-0.172008,50.831228
1472.78,THE CEDARS SURGERY,1.403174,51.217619
440.48,THE KINGS FAMILY PRACTICE,0.534548,51.377821
846.3899999999999,FOUNTAIN PRACTICE,-0.252307,51.350378
436.95,ST ALBANS MEDICAL CENTRE,-0.302479,51.42195
1442.17,ORCHID HOUSE SURGERY,-1.894499,50.801788
1788.2400000000002,THE HADLEIGH PRACTICE,-1.993525,50.761018
1781.1899999999996,THREE CHEQUERS MEDICAL PRACTICE,-1.794625,51.071924
1479.39,WEAVERS MEDICAL,-0.733538,52.401531
1427.7399999999993,NUFFIELD HEALTH CENTRE,-1.486793,51.786441
2248.25,BARTON SURGERY,-3.473818,50.579848
1514.49,BIDEFORD MEDICAL CENTRE,-4.211785,51.017201
1461.33,CORBETT MEDICAL PRACTICE,-2.148792,52.263269
2306.19,THE WESTGATE PRACTICE,-1.821176,52.683537
418.21,COBRIDGE SURGERY,-2.187008,53.035377
161.08,BURBURY MEDICAL CENTRE,-1.9103740000000002,52.502215
858.18,PLECK HEALTH CENTRE,-1.9980380000000002,52.574248
326.73,CORNERSTONE SURGERY,-2.724149,53.454211
152.59,HIGHER HEYS SURGERY,-2.394094,53.740865
948.97,ALBION MEDICAL PRACTICE,-2.088476,53.48960400000001
943.99,DELAMERE MEDICAL PRACTICE,-2.307365,53.450887
345.92999999999995,240 WEXHAM ROAD,-0.57838,51.516902
412.62000000000006,LONGFIELD MEDICAL PRACTICE,-2.28357,53.533828
1017.49,THISTLEMOOR MEDICAL CENTRE,-0.254566,52.595274
519.14,CANTERBURY HEALTH CENTRE,1.082981,51.274249
412.59,BRERETON SURGERY,-1.924317,52.747482
1.95,THE LAWNS SURGERY,-0.502907,50.807746
502.04,OAK TREE HEALTH CENTRE,-1.2409629999999998,51.614986
466.03,THE TRINITY MEDICAL PRACTICE,0.760305,51.684982
293.9000000000001,SOHO HEALTH CENTRE,-1.934945,52.503094
5.45,BARNET COPD SERVICE,-0.271242,51.606493
0.16,BECKENHAM BEACON URGENT CARE CENTRE,-0.033209,51.405232
229.98,BRIERLEY MEDICAL CENTRE,-1.382484,53.594188
1.89,BRAMLEY COMMUNITY CARE BEDS,-1.623032,53.80781999999999
548.4699999999999,METRO INTERCHANGE SURGERY,-1.602943,54.961848
983.7500000000001,BRIDGE VIEW MEDICAL GROUP,-1.401824,54.919455
530.84,QUAKERS LANE SURGERY,-1.741713,54.406363
1617.2300000000002,HOLLYNS HEALTH & WELLBEING - CLAYTON,-1.81454,53.779166
597.32,BRIDGE STREET MEDICAL PRACTICE,-1.20716,52.774841
1229.0800000000004,CAYTHORPE & ANCASTER MEDICAL PRACTICE,-0.536327,52.981851
913.07,PARSON DROVE SURGERY,0.050459,52.660947
626.03,PRIORS FIELD SURGERY,0.124169,52.388951
670.9699999999998,DAVENPORT HOUSE SURGERY,-0.354549,51.816177
1172.06,MILLWAY MEDICAL PRACTICE,-0.24359099999999997,51.614985
