total_cost,name,longitude,latitude
1742.89,GREEN PRACTICE,-0.371755,51.468263
1133.72,THE ABBOTSBURY PRACTICE,-0.397406,51.579266
7034.840000000001,NUFFIELD HOUSE HEALTH CENTRE,0.112828,51.774439
4379.02,MARTINS OAK SURGERY,0.483675,50.91716
2469.34,THE GLEBE FAMILY PRACTICE,0.544473,51.383164
537.09,MALLING HEALTH BLUE SUITE,0.609995,51.363412
5603.3200000000015,KNOLL MEDICAL PRACTICE,0.101068,51.375411
1590.94,CLIFTON RISE FAMILY PRACTICE,-0.03143300000000001,51.476334
1243.73,BLACKFRIARS MEDICAL PRACTICE,-0.105775,51.505364
7107.290000000001,HASLEMERE HEALTH CENTRE,-0.707586,51.092107
3442.33,FARNHAM DENE MEDICAL PRACTICE,-0.777405,51.200549
3808.1900000000014,THE DORCHESTER RD SURGERY,-2.457512,50.625193
1601.16,CRONDALL NEW SURGERY,-0.858386,51.237211
3484.98,ST.JAMES SURGERY,-1.989956,51.352926
347.55,CORDWALLIS ROAD SURGERY,-0.7240259999999998,51.528097
4833.81,BOTLEY MEDICAL CENTRE,-1.299442,51.753753
2352.5299999999993,ST. MARY'S SURGERY,-2.479869,51.326082
5911.83,QUEEN'S MEDICAL CENTRE,-4.057196,51.080161
10642.719999999998,BRUNEL MEDICAL PRACTICE,-3.516948,50.479349
2318.31,EXMOOR MEDICAL CENTRE,-3.544825,51.038507
1461.79,CHADDESLEY SURGERY,-2.158038,52.361961
6843.940000000002,THE MANOR PRACTICE,-1.8236169999999998,52.55816
769.39,CHARLES ROAD SURGERY,-1.850621,52.4722
3049.530000000001,DUNCAN STREET PRIMARY CARE PARTNERSHIP,-2.126602,52.57346999999999
6378.219999999998,DR JUDE'S PRACTICE - RIVERSIDE,-2.943016,53.398876
2523.91,WESTOVER SURGERY,-5.07501,50.148927
589.83,LANGTHORNE SHARMA FAMILY PRACTICE,0.0021,51.555415
417.67,THE MANOR PARK PRACTICE,0.057339,51.55393
5161.980000000001,WEST MEADS SURGERY,-0.701481,50.788299
1697.99,TRENTHAM MEWS MEDICAL CENTRE,-2.189898,52.970452
1104.2099999999996,WILLESDEN GREEN SURGERY,-0.216091,51.553773
298.3400000000001,THE SUMMITT PRACTICE,0.04536,51.539588
101.7,SELDOC HEALTHCARE,-0.283378,51.412517
3.0,PARKFIELD (H) MINOR EMERGENCY,-3.00005,53.363076
10.8,PRUH URGENT CARE CENTRE,0.059146,51.366243
21.700000000000006,PBORO WEEKEND HOURS GP PILOT,-0.279386,52.583921
36.3,WIDNES GP EXTRA SERVICE,-2.735705,53.362158
4373.159999999999,DR THORNILEY-WALKER & PARTNERS,-1.460703,54.949762
613.63,DR U AKBAR,-1.777945,53.803569
7020.46,BROOKROYD HOUSE,-1.67818,53.707224
3417.4400000000014,AIREBOROUGH FAMILY PRACTICE,-1.684881,53.866663
5779.8600000000015,BUSHLOE SURGERY,-1.116921,52.583283
6087.7,THE BURBAGE SURGERY,-1.361645,52.53009599999999
1195.0499999999995,PASLEY ROAD HEALTH CENTRE (TK KHONG),-1.146741,52.591287
6740.220000000001,NETTLEHAM MEDICAL PRACTICE,-0.476253,53.262865
1480.1,HAROLD STREET MEDICAL CENTRE,-1.492871,53.393121
242.57,UNIVERSITY HEALTH SERVICE HEALTH CENTRE,-1.482709,53.380323
3582.340000000001,LEISTON SURGERY,1.575953,52.207708
1234.81,HEATHFIELDE MEDICAL CENTRE,-0.179797,51.585238
2115.8,BRENTFIELD MEDICAL CENTRE,-0.260251,51.550588
3085.849999999999,DR NAVIN KUMAR,0.70187,51.544989
1534.6099999999994,RUSTON STREET CLINIC,-0.027306,51.536264
