total_cost,name,longitude,latitude
637.5600000000002,COLVILLE HEALTH CENTRE,-0.206231,51.515837
910.1499999999999,BRICKFIELDS SURGERY,0.605168,51.653143
500.12000000000006,TYNEMOUTH MEDICAL PRACTICE,-0.068331,51.586253
1894.11,TRINITY MEDICAL CENTRE,-0.172008,50.831228
1340.4699999999998,THE CEDARS SURGERY,1.403174,51.217619
592.03,THE KINGS FAMILY PRACTICE,0.534548,51.377821
914.5100000000001,FOUNTAIN PRACTICE,-0.252307,51.350378
447.06,ST ALBANS MEDICAL CENTRE,-0.302479,51.42195
1538.03,ORCHID HOUSE SURGERY,-1.894499,50.801788
2513.31,THE HADLEIGH PRACTICE,-1.993525,50.761018
2734.69,THREE CHEQUERS MEDICAL PRACTICE,-1.794625,51.071924
1998.89,WEAVERS MEDICAL,-0.733538,52.401531
1167.86,NUFFIELD HEALTH CENTRE,-1.486793,51.786441
2106.92,BARTON SURGERY,-3.473818,50.579848
2233.149999999999,BIDEFORD MEDICAL CENTRE,-4.211785,51.017201
1334.78,CORBETT MEDICAL PRACTICE,-2.148792,52.263269
3445.17,THE WESTGATE PRACTICE,-1.821176,52.683537
709.61,COBRIDGE SURGERY,-2.187008,53.035377
146.20999999999995,BURBURY MEDICAL CENTRE,-1.9103740000000002,52.502215
890.62,PLECK HEALTH CENTRE,-1.9980380000000002,52.574248
521.37,CORNERSTONE SURGERY,-2.724149,53.454211
301.41,HIGHER HEYS SURGERY,-2.394094,53.740865
1627.37,ALBION MEDICAL PRACTICE,-2.088476,53.48960400000001
1801.93,DELAMERE MEDICAL PRACTICE,-2.307365,53.450887
263.1,240 WEXHAM ROAD,-0.57838,51.516902
795.29,LONGFIELD MEDICAL PRACTICE,-2.28357,53.533828
1356.38,THISTLEMOOR MEDICAL CENTRE,-0.254566,52.595274
678.6699999999998,CANTERBURY HEALTH CENTRE,1.082981,51.274249
4.0,GP EXTENDED HOURS,-2.597522,53.389256
635.0599999999998,BRERETON SURGERY,-1.924317,52.747482
23.66,THE LAWNS SURGERY,-0.502907,50.807746
645.36,OAK TREE HEALTH CENTRE,-1.2409629999999998,51.614986
564.51,THE TRINITY MEDICAL PRACTICE,0.760305,51.684982
414.84,SOHO HEALTH CENTRE,-1.934945,52.503094
0.23,DAWN CLINIC,-1.7272,51.538528
0.85,BARNET COPD SERVICE,-0.271242,51.606493
5.45,BECKENHAM BEACON URGENT CARE CENTRE,-0.033209,51.405232
532.3299999999999,BRIERLEY MEDICAL CENTRE,-1.382484,53.594188
1.68,BRAMLEY COMMUNITY CARE BEDS,-1.623032,53.80781999999999
721.5499999999998,METRO INTERCHANGE SURGERY,-1.602943,54.961848
1921.94,BRIDGE VIEW MEDICAL GROUP,-1.401824,54.919455
713.8299999999998,QUAKERS LANE SURGERY,-1.741713,54.406363
2111.72,HOLLYNS HEALTH & WELLBEING - CLAYTON,-1.81454,53.779166
785.2199999999998,BRIDGE STREET MEDICAL PRACTICE,-1.20716,52.774841
1314.98,CAYTHORPE & ANCASTER MEDICAL PRACTICE,-0.536327,52.981851
1010.65,PARSON DROVE SURGERY,0.050459,52.660947
547.1800000000001,PRIORS FIELD SURGERY,0.124169,52.388951
1109.94,DAVENPORT HOUSE SURGERY,-0.354549,51.816177
1597.32,MILLWAY MEDICAL PRACTICE,-0.24359099999999997,51.614985
630.63,TEMPLE FORTUNE MEDICAL GROUP,-0.197845,51.581101
14.11,MOULSHAM LODGE SURGERY,0.475137,51.716565
208.97,WARRIOR SQUARE SURGERY,0.716503,51.539534
116.99,BRAYFORD SQUARE SURGERY,-0.050404,51.514375
433.4,YORK ROAD SURGERY,0.065859,51.559165
1858.75,WEST MALLING GROUP PRACTICE,0.407707,51.293351
1010.5799999999997,ELMDENE SURGERY,0.263153,51.446098
1086.0899999999997,MOAT HOUSE SURGERY,-0.146361,51.259819
373.22,ALEXANDRA SURGERY,-0.205887,51.422912
848.77,DENHAM MEDICAL CENTRE,-0.502236,51.584564
898.77,CHEW MEDICAL PRACTICE,-2.629195,51.35619
857.0899999999998,ST.GEORGE'S SURGERY,-2.0815,51.906706
2.0,OLDHAM URGENT TREATMENT GTD HEALTHCARE,-2.121831,53.553248
1146.1700000000005,CHARING SURGERY,0.791374,51.20971
470.07,THAMES AVE SURGERY,0.603057,51.36344
2242.869999999999,CANTERBURY MEDICAL PRACTICE,1.128982,51.245539
257.87999999999994,TRAFALGAR SURGERY,-0.074414,51.485672
563.09,THE ORCHARD PRACTICE,-0.303542,51.369116
950.9299999999998,BALHAM PARK SURGERY,-0.155715,51.440487
381.99,UNIVERSITY HEALTH SERVICE,-1.395714,50.934099
815.64,LINDEN MEDICAL CENTRE,-0.737415,51.530813
729.3200000000002,OBSERVATORY MEDICAL PRACTICE,-1.265958,51.760293
