total_cost,name,longitude,latitude
68.15,COLVILLE HEALTH CENTRE,-0.206231,51.515837
22.92,BRICKFIELDS SURGERY,0.605168,51.653143
18.51,TYNEMOUTH MEDICAL PRACTICE,-0.068331,51.586253
73.59,TRINITY MEDICAL CENTRE,-0.172008,50.831228
130.75,THE CEDARS SURGERY,1.403174,51.217619
63.67,THE KINGS FAMILY PRACTICE,0.534548,51.377821
47.49,FOUNTAIN PRACTICE,-0.252307,51.350378
62.67,ST ALBANS MEDICAL CENTRE,-0.302479,51.42195
40.42,ORCHID HOUSE SURGERY,-1.894499,50.801788
72.18,THE HADLEIGH PRACTICE,-1.993525,50.761018
164.44,THREE CHEQUERS MEDICAL PRACTICE,-1.794625,51.071924
127.4,WEAVERS MEDICAL,-0.733538,52.401531
52.85,NUFFIELD HEALTH CENTRE,-1.486793,51.786441
182.88,BARTON SURGERY,-3.473818,50.579848
72.08,BIDEFORD MEDICAL CENTRE,-4.211785,51.017201
95.84,CORBETT MEDICAL PRACTICE,-2.148792,52.263269
218.7,THE WESTGATE PRACTICE,-1.821176,52.683537
54.27,COBRIDGE SURGERY,-2.187008,53.035377
7.6099999999999985,BURBURY MEDICAL CENTRE,-1.9103740000000002,52.502215
89.26,PLECK HEALTH CENTRE,-1.9980380000000002,52.574248
16.35,CORNERSTONE SURGERY,-2.724149,53.454211
28.99,HIGHER HEYS SURGERY,-2.394094,53.740865
208.24,ALBION MEDICAL PRACTICE,-2.088476,53.48960400000001
114.4,DELAMERE MEDICAL PRACTICE,-2.307365,53.450887
6.58,240 WEXHAM ROAD,-0.57838,51.516902
12.95,LONGFIELD MEDICAL PRACTICE,-2.28357,53.533828
87.83,THISTLEMOOR MEDICAL CENTRE,-0.254566,52.595274
1.85,PALACCI (CASTELNAU),-0.238274,51.476873
27.45,CANTERBURY HEALTH CENTRE,1.082981,51.274249
18.18,BANBURY HEALTH CENTRE,-1.334014,52.062032
54.24,BRERETON SURGERY,-1.924317,52.747482
39.46,THE LAWNS SURGERY,-0.502907,50.807746
14.19,OAK TREE HEALTH CENTRE,-1.2409629999999998,51.614986
37.9,THE TRINITY MEDICAL PRACTICE,0.760305,51.684982
6.69,SOHO HEALTH CENTRE,-1.934945,52.503094
39.08,BRIERLEY MEDICAL CENTRE,-1.382484,53.594188
1.85,CGL RESOLUTIONS SERVICE,-0.416036,51.876369
63.5,METRO INTERCHANGE SURGERY,-1.602943,54.961848
185.59,BRIDGE VIEW MEDICAL GROUP,-1.401824,54.919455
76.08,QUAKERS LANE SURGERY,-1.741713,54.406363
