total_cost,name,longitude,latitude
478.18000000000006,GREENFORD ROAD MED.CTR.,-0.345702,51.537697
573.5500000000002,THE OAKLAND MEDICAL CENTRE,-0.45129300000000006,51.546055
284.9100000000001,QUEENS WALK MEDICAL CENTRE,-0.393155,51.562716
436.64,THE ABINGDON HEALTH CENTRE,-0.197138,51.496085
664.5000000000001,THE ARDLEIGH SURGERY,0.985096,51.927073
1035.9,ADDISON HOUSE - HAQUE PRACTICE,0.088979,51.770891
489.17,ST PETER'S STREET MEDICAL PRACTICE,-0.100772,51.535597
241.18,ABERFELDY PRACTICE,-0.004927,51.514483
1372.99,STONE CROSS SURGERY,0.289944,50.816757
414.93,ELTHAM PALACE PMS,0.053714,51.449946
648.2500000000001,BROCKBANK (PARK ROAD),-0.334596,51.423912
830.2799999999999,CHAWTON PARK SURGERY,-0.989411,51.139814
540.0400000000001,STOKENCHURCH MEDICAL CTRE,-0.904033,51.660479
306.7999999999999,MARSHALLS ROAD SURGERY,-0.539225,52.344743
299.5300000000001,HOLLINSWOOD SURGERY,-2.437453,52.673936
289.9500000000001,ABBOTS BROMLEY SURGERY,-1.880966,52.819974
1491.0699999999995,DARWIN MEDICAL CENTRE,-1.831505,52.694061
1301.0799999999995,THE OAKS MEDICAL CENTRE,-1.895827,52.552454
211.9,VICTORIA ROAD MEDICAL CTR,-1.887197,52.501868
1382.16,ST JOHN'S MEDICAL CENTRE,-1.932532,52.626307
533.05,NEWBRIDGE SURGERY,-2.155299,52.5936
1917.26,THE CORNERSTONE PRACTICE,-2.4524,53.739201
640.5899999999998,TOWNSIDE SURGERY,-2.29898,53.59031
461.39,GOODMAYES MEDICAL CENTRE,0.10990599999999999,51.567626
256.46000000000004,PARK GRANGE MEDICAL CENTRE,-1.775929,53.789415
150.89,ST.GEORGES MEDICAL CENTRE,-0.24612,51.558731
320.76,HETHERINGTON AT THE PAVILION,-0.116397,51.461633
737.52,OAKWOOD MEDICAL CENTRE,-0.134269,51.646534
661.5300000000002,SOUTH HERMITAGE SURGERY,-2.752497,52.699728
5.88,PCEC,-2.227711,53.462436
32.0,EAST KENT HEADACHE SERVICE,1.414787,51.390277
45.22,SMGPF,-2.237795,53.434307
