total_cost,name,longitude,latitude
1951.69,GREENFORD ROAD MED.CTR.,-0.345702,51.537697
2599.07,THE OAKLAND MEDICAL CENTRE,-0.45129300000000006,51.546055
1551.66,QUEENS WALK MEDICAL CENTRE,-0.393155,51.562716
1016.48,THE ABINGDON HEALTH CENTRE,-0.197138,51.496085
4293.93,THE ARDLEIGH SURGERY,0.985096,51.927073
5709.69,ADDISON HOUSE - HAQUE PRACTICE,0.088979,51.770891
3960.69,ST PETER'S STREET MEDICAL PRACTICE,-0.100772,51.535597
1832.0900000000006,ABERFELDY PRACTICE,-0.004927,51.514483
7126.06,STONE CROSS SURGERY,0.289944,50.816757
3381.11,ELTHAM PALACE PMS,0.053714,51.449946
3001.53,BROCKBANK (PARK ROAD),-0.334596,51.423912
3272.7499999999995,CHAWTON PARK SURGERY,-0.989411,51.139814
2887.44,STOKENCHURCH MEDICAL CTRE,-0.904033,51.660479
2371.67,MARSHALLS ROAD SURGERY,-0.539225,52.344743
1413.62,HOLLINSWOOD SURGERY,-2.437453,52.673936
1381.69,ABBOTS BROMLEY SURGERY,-1.880966,52.819974
8572.53,DARWIN MEDICAL CENTRE,-1.831505,52.694061
7244.010000000002,THE OAKS MEDICAL CENTRE,-1.895827,52.552454
1017.1,VICTORIA ROAD MEDICAL CTR,-1.887197,52.501868
5798.760000000001,ST JOHN'S MEDICAL CENTRE,-1.932532,52.626307
1968.77,NEWBRIDGE SURGERY,-2.155299,52.5936
13817.359999999995,THE CORNERSTONE PRACTICE,-2.4524,53.739201
3163.17,TOWNSIDE SURGERY,-2.29898,53.59031
1018.06,GOODMAYES MEDICAL CENTRE,0.10990599999999999,51.567626
739.37,PARK GRANGE MEDICAL CENTRE,-1.775929,53.789415
773.97,ST.GEORGES MEDICAL CENTRE,-0.24612,51.558731
1555.0199999999998,HETHERINGTON AT THE PAVILION,-0.116397,51.461633
1386.7799999999993,OAKWOOD MEDICAL CENTRE,-0.134269,51.646534
3229.6199999999994,SOUTH HERMITAGE SURGERY,-2.752497,52.699728
41.56,PCEC,-2.227711,53.462436
125.8,SMGPF,-2.237795,53.434307
9.31,DCHS DERBY CITY,-1.441882,53.221288
4740.8200000000015,REDBURN PARK MEDICAL CENTRE,-1.474775,55.00092
3127.5200000000004,CASTLETOWN MEDICAL CENTRE,-1.450848,54.913341
1426.1399999999994,ALDBROUGH ST JOHN SURGERY,-1.684645,54.496518
656.3599999999999,EAST PARADE MEDICAL PRACTICE,-1.061835,53.965993
758.42,BARKEREND HC - EL ELIWI,-1.7218490000000002,53.797834
13052.02,SHAFTESBURY MEDICAL CTR.,-1.497858,53.800234
4775.340000000002,GROBY ROAD MEDICAL CENTRE (ID PATCHETT),-1.150468,52.644337
807.3299999999998,ROSEMEAD DRIVE SURGERY,-1.083088,52.5934
345.7000000000001,AR-RAZI MEDICAL CENTRE,-1.101204,52.623926
2967.0399999999995,BRANSTON & HEIGHINGTON FAMILY PRACTICE,-0.467988,53.195831
6630.520000000001,FOUNTAIN MEDICAL CENTRE,-0.8043829999999998,53.07286
4175.230000000001,OAKENHALL MEDICAL PRACT,-1.199437,53.03661700000001
2993.28,SCAWSBY HEALTH CENTRE PRACTICE,-1.167843,53.53678299999999
7396.319999999998,ST. GEORGE'S MEDICAL CENTRE,0.298817,52.458085
3081.410000000001,LAWNS PRACTICE,1.109092,52.378889
3473.600000000001,CENTRAL SURGERY,0.147747,51.812546
1866.9600000000007,CHURCH END MEDICAL CENTRE,-0.253241,51.54757
3553.65,BRENTFORD GROUP PRACTICE,-0.310054,51.48676
2170.61,THE DEVONSHIRE LODGE PRACTICE,-0.397406,51.579266
1369.0700000000004,THE HOXTON SURGERY,-0.086829,51.533527
1636.69,LL MEDICAL CARE LTD,0.0021,51.555415
6352.93,JUBILEE MEDICAL CENTRE,0.300332,51.3978
3252.46,LAMBETH WALK GROUP PRACTICE,-0.11259100000000001,51.495609
3334.53,STANWELL ROAD SURGERY,-0.470567,51.438013
16283.050000000007,THE ADAM PRACTICE,-2.07822,50.757881
2783.72,SOUTHMEAD SURGERY,-0.616953,51.552538
1294.8300000000004,CLIFTON HAMPDEN SURGERY,-1.211451,51.658625
3036.2700000000004,GROOMBRIDGE AND HARTFIELD MED GRP,0.184416,51.113952
5022.780000000002,POND TAIL SURGERY,-0.066728,51.246436
8157.049999999997,THE WALL HOUSE SURGERY,-0.208192,51.241304
1883.97,THE HALING PARK PARTNERSHIP,-0.098109,51.357113
3110.1999999999994,THE PRINCE OF WALES SURGERY,-2.457579,50.713502
