total_cost,name,longitude,latitude
64.8,GREENFORD ROAD MED.CTR.,-0.345702,51.537697
43.86,THE OAKLAND MEDICAL CENTRE,-0.45129300000000006,51.546055
28.57,QUEENS WALK MEDICAL CENTRE,-0.393155,51.562716
49.93,THE ABINGDON HEALTH CENTRE,-0.197138,51.496085
168.22,THE ARDLEIGH SURGERY,0.985096,51.927073
121.95,ADDISON HOUSE - HAQUE PRACTICE,0.088979,51.770891
51.51,ST PETER'S STREET MEDICAL PRACTICE,-0.100772,51.535597
15.71,ABERFELDY PRACTICE,-0.004927,51.514483
389.86,STONE CROSS SURGERY,0.289944,50.816757
10.46,ELTHAM PALACE PMS,0.053714,51.449946
20.58,BROCKBANK (PARK ROAD),-0.334596,51.423912
291.8400000000001,CHAWTON PARK SURGERY,-0.989411,51.139814
57.14,STOKENCHURCH MEDICAL CTRE,-0.904033,51.660479
77.81,MARSHALLS ROAD SURGERY,-0.539225,52.344743
34.29,HOLLINSWOOD SURGERY,-2.437453,52.673936
61.43000000000001,ABBOTS BROMLEY SURGERY,-1.880966,52.819974
324.2000000000001,DARWIN MEDICAL CENTRE,-1.831505,52.694061
236.66,THE OAKS MEDICAL CENTRE,-1.895827,52.552454
68.25,VICTORIA ROAD MEDICAL CTR,-1.887197,52.501868
96.26,ST JOHN'S MEDICAL CENTRE,-1.932532,52.626307
102.69,NEWBRIDGE SURGERY,-2.155299,52.5936
405.64,THE CORNERSTONE PRACTICE,-2.4524,53.739201
9.03,GOODMAYES MEDICAL CENTRE,0.10990599999999999,51.567626
14.260000000000002,PARK GRANGE MEDICAL CENTRE,-1.775929,53.789415
51.02,ST.GEORGES MEDICAL CENTRE,-0.24612,51.558731
17.71,HETHERINGTON AT THE PAVILION,-0.116397,51.461633
114.81,OAKWOOD MEDICAL CENTRE,-0.134269,51.646534
179.01,SOUTH HERMITAGE SURGERY,-2.752497,52.699728
5.23,SMGPF,-2.237795,53.434307
4.59,REDBURN PARK MEDICAL CENTRE,-1.474775,55.00092
